"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATIINFA","Infant mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2011","2011",37.1,,
"MATIINFA","Infant mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2012","2012",36.8,,
"MATIINFA","Infant mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2013","2013",35.3,,
"MATIINFA","Infant mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2014","2014",34.4,,
"MATIINFA","Infant mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2015","2015",33.6,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2000","2000",16,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2001","2001",15.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2002","2002",15.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2003","2003",14.6,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2004","2004",14.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2005","2005",13.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2006","2006",13.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2007","2007",12.8,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2008","2008",12.3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2009","2009",11.9,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2010","2010",11.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2011","2011",11.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2012","2012",11.3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2013","2013",11.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2014","2014",11.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","ZAF","South Africa","2015","2015",11,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2000","2000",6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2001","2001",4.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2002","2002",4.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2003","2003",3.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2004","2004",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2005","2005",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2006","2006",4.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2007","2007",2.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2008","2008",2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2009","2009",3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2010","2010",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2011","2011",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2012","2012",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2013","2013",1.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2014","2014",4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUS","Australia","2015","2015",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2000","2000",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2001","2001",6.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2002","2002",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2003","2003",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2004","2004",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2005","2005",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2006","2006",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2007","2007",3.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2008","2008",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2009","2009",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2010","2010",1.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2011","2011",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2012","2012",1.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2013","2013",1.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2014","2014",8.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","AUT","Austria","2015","2015",4.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2000","2000",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2001","2001",13,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2002","2002",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2003","2003",6.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2004","2004",1.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2005","2005",5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2006","2006",8.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2007","2007",5.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2008","2008",6.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2009","2009",4.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2010","2010",6.1,"B","Break"
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2011","2011",8.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2012","2012",3.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","BEL","Belgium","2013","2013",2.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2000","2000",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2001","2001",7.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2002","2002",4.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2003","2003",6.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2004","2004",5.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2005","2005",8.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2006","2006",7.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2007","2007",6.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2008","2008",9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2009","2009",7.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2010","2010",6.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2011","2011",4.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CAN","Canada","2012","2012",5.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2000","2000",9.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2001","2001",8.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2002","2002",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2003","2003",7.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2004","2004",8.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2005","2005",14.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2006","2006",14.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2007","2007",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2008","2008",12.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2009","2009",8.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2010","2010",7.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2011","2011",10.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2012","2012",5.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2013","2013",1.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2014","2014",6.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","CZE","Czech Republic","2015","2015",3.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2000","2000",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2001","2001",3.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2002","2002",3.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2003","2003",1.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2004","2004",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2005","2005",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2006","2006",7.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2007","2007",3.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2008","2008",6.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2009","2009",6.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2010","2010",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2011","2011",5.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2012","2012",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2013","2013",3.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2014","2014",8.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DNK","Denmark","2015","2015",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2000","2000",5.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2001","2001",5.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2002","2002",5.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2003","2003",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2004","2004",12.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2005","2005",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2006","2006",6.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2007","2007",1.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2008","2008",8.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2009","2009",1.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2010","2010",4.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2011","2011",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2012","2012",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2013","2013",1.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2014","2014",5.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FIN","Finland","2015","2015",3.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2000","2000",6.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2001","2001",7.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2002","2002",10.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2003","2003",8.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2004","2004",7.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2005","2005",5.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2006","2006",8.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2007","2007",7.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2008","2008",7.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2009","2009",9.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2010","2010",8.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2011","2011",6.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2012","2012",6.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2013","2013",5.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","FRA","France","2014","2014",5.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2000","2000",5.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2001","2001",3.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2002","2002",2.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2003","2003",4.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2004","2004",5.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2005","2005",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2006","2006",5.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2007","2007",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2008","2008",5.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2009","2009",5.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2010","2010",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2011","2011",4.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2012","2012",4.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2013","2013",4.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2014","2014",4.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","DEU","Germany","2015","2015",3.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2000","2000",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2001","2001",3.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2002","2002",1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2003","2003",1.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2004","2004",2.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2005","2005",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2006","2006",2.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2007","2007",1.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2008","2008",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2009","2009",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2010","2010",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2011","2011",3.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2012","2012",1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2013","2013",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","GRC","Greece","2014","2014",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2000","2000",10.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2001","2001",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2002","2002",8.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2003","2003",7.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2004","2004",4.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2005","2005",5.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2006","2006",8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2007","2007",8.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2008","2008",17.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2009","2009",18.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2010","2010",15.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2011","2011",10.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2012","2012",10,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2013","2013",14.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2014","2014",6.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","HUN","Hungary","2015","2015",5.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2000","2000",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2001","2001",24.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2002","2002",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2003","2003",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2004","2004",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2005","2005",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2006","2006",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2007","2007",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2008","2008",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2009","2009",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2010","2010",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2011","2011",22.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2012","2012",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2013","2013",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2014","2014",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ISL","Iceland","2015","2015",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2000","2000",1.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2001","2001",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2002","2002",8.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2003","2003",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2004","2004",1.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2005","2005",1.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2006","2006",0,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2007","2007",2.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2008","2008",4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2009","2009",4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2010","2010",1.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2011","2011",2.7,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2012","2012",2.8,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2013","2013",4.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2014","2014",1.5,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","IRL","Ireland","2015","2015",1.5,"E","Estimated value"
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2000","2000",3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2001","2001",2.1,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2002","2002",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2003","2003",5.2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2006","2006",2,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2007","2007",2.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2008","2008",2.3,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2009","2009",3.4,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2010","2010",2.9,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2011","2011",2.6,,
"MATIMATM","Maternal mortality","TXCMMMTX","Deaths per 100 000 live births","ITA","Italy","2012","2012",2.1,,
